action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Not Determined,12202307,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,,,CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205389,,CHEMBL2205389,,0,,1758496,,1,0,,,IC50,,,,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,,,,
,,12202308,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205388,,CHEMBL2205388,,0,http://www.openphacts.org/units/Nanomolar,1758495,=,1,1,=,,IC50,nM,,143400.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,143.4
,,12202309,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205387,,CHEMBL2205387,,0,http://www.openphacts.org/units/Nanomolar,1758494,=,1,1,=,,IC50,nM,,451000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,451.0
,Not Determined,12202310,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,,,CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205386,,CHEMBL2205386,,0,,1758493,,1,0,,,IC50,,,,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,,,,
,,12202311,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@@H](Oc2ccc(-c3ccccc3)cc2)[C@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205384,,CHEMBL2205384,,0,http://www.openphacts.org/units/Nanomolar,1758491,=,1,1,=,,IC50,nM,,125000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,125.0
,,12202312,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@H](Oc2ccc3ccccc3c2)[C@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205383,,CHEMBL2205383,,0,http://www.openphacts.org/units/Nanomolar,1758490,=,1,1,=,,IC50,nM,,297300.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,297.3
,,12202313,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@@H](Oc2ccc3ccccc3c2)[C@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205382,,CHEMBL2205382,,0,http://www.openphacts.org/units/Nanomolar,1758489,=,1,1,=,,IC50,nM,,224800.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,224.8
,,12202314,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@H](Oc2cccc3ccccc23)[C@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205381,,CHEMBL2205381,,0,http://www.openphacts.org/units/Nanomolar,1758488,=,1,1,=,,IC50,nM,,184700.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,184.7
,,12202315,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@@H](Oc2cccc3ccccc23)[C@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203061,Bioorg Med Chem,2012.0,,CHEMBL2205380,,CHEMBL2205380,,0,http://www.openphacts.org/units/Nanomolar,1758487,=,1,1,=,,IC50,nM,,1370700.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1370.7
,,12202316,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,,,CHEMBL2203061,Bioorg Med Chem,2012.0,"{'bei': '18.40', 'le': '0.36', 'lle': '2.07', 'sei': '7.98'}",CHEMBL406845,,CHEMBL406845,5.55,0,http://www.openphacts.org/units/Nanomolar,1758486,=,1,1,=,,IC50,nM,,2800.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,2.8
,,12202317,[],CHEMBL2210030,Inhibition of GST-tagged c-Src preincubated for 30 mins measured after 60 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL2203061,Bioorg Med Chem,2012.0,"{'bei': '13.98', 'le': '0.25', 'lle': '2.17', 'sei': '9.39'}",CHEMBL388978,STAUROSPORINE,CHEMBL388978,6.52,0,http://www.openphacts.org/units/Nanomolar,1758485,=,1,1,=,,IC50,nM,,300.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.3
,,12591014,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(OCCn4ccnc4)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '16.18', 'le': '0.29', 'lle': '2.95', 'sei': '7.42'}",CHEMBL475413,,CHEMBL475413,6.90,0,http://www.openphacts.org/units/Nanomolar,1838867,=,1,1,=,,IC50,nM,,125.89,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,6.9
,,12591015,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CNCCOc1ccc(-n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '16.57', 'le': '0.31', 'lle': '5.01', 'sei': '6.36'}",CHEMBL475355,,CHEMBL475355,7.40,0,http://www.openphacts.org/units/Nanomolar,1838866,=,1,1,=,,IC50,nM,,39.81,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.4
,,12591016,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCOc1cccc(-n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '15.69', 'le': '0.29', 'lle': '3.51', 'sei': '7.05'}",CHEMBL475354,,CHEMBL475354,6.80,0,http://www.openphacts.org/units/Nanomolar,1838865,=,1,1,=,,IC50,nM,,158.49,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,6.8
,,12591017,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCOc1cccc(-n2cc(-c3cccc(O)c3)c3c(N)ncnc32)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '19.31', 'le': '0.36', 'lle': '5.11', 'sei': '7.54'}",CHEMBL475156,,CHEMBL475156,8.10,0,http://www.openphacts.org/units/Nanomolar,1838864,=,1,1,=,,IC50,nM,,7.943,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,8.1
,,12591018,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccc(OCCNCCO)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '18.16', 'le': '0.35', 'lle': '4.42', 'sei': '7.84'}",CHEMBL473155,,CHEMBL473155,7.70,0,http://www.openphacts.org/units/Nanomolar,1838673,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591019,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(F)c1)cn2-c1ccc(OCCNCCO)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '18.90', 'le': '0.35', 'lle': '4.93', 'sei': '7.84'}",CHEMBL474657,,CHEMBL474657,7.70,0,http://www.openphacts.org/units/Nanomolar,1838672,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591020,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(OCCNCCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '18.36', 'le': '0.34', 'lle': '5.06', 'sei': '7.17'}",CHEMBL474656,,CHEMBL474656,7.70,0,http://www.openphacts.org/units/Nanomolar,1838671,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591021,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCc1ccccc1-n1cc(-c2cccc(O)c2)c2c(N)ncnc21,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '25.44', 'le': '0.46', 'lle': '6.02', 'sei': '11.85'}",CHEMBL516062,,CHEMBL516062,9.50,0,http://www.openphacts.org/units/Nanomolar,1838670,=,1,1,=,,IC50,nM,,0.3162,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,9.5
,,12591022,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2-c1ccc(OCCNCCO)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '20.96', 'le': '0.39', 'lle': '6.16', 'sei': '7.18'}",CHEMBL473024,,CHEMBL473024,8.50,0,http://www.openphacts.org/units/Nanomolar,1838669,=,1,1,=,,IC50,nM,,3.162,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,8.5
,,12591023,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)cn2-c1ccc(OCCNCCO)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '23.43', 'le': '0.43', 'lle': '7.16', 'sei': '8.02'}",CHEMBL474998,,CHEMBL474998,9.50,0,http://www.openphacts.org/units/Nanomolar,1838668,=,1,1,=,,IC50,nM,,0.3162,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,9.5
,,12591024,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(C)CCc1ccc(-n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '18.54', 'le': '0.34', 'lle': '4.20', 'sei': '10.20'}",CHEMBL515751,,CHEMBL515751,8.00,0,http://www.openphacts.org/units/Nanomolar,1838667,=,1,1,=,,IC50,nM,,10.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,8.0
,,12591025,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCNCCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '19.08', 'le': '0.35', 'lle': '4.90', 'sei': '7.84'}",CHEMBL470925,,CHEMBL470925,7.70,0,http://www.openphacts.org/units/Nanomolar,1838666,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591026,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCN(C)C)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '19.10', 'le': '0.35', 'lle': '3.62', 'sei': '10.69'}",CHEMBL470746,,CHEMBL470746,7.40,0,http://www.openphacts.org/units/Nanomolar,1838665,=,1,1,=,,IC50,nM,,39.81,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.4
,,12591027,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CC(=O)O)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '19.50', 'le': '0.36', 'lle': '3.99', 'sei': '7.07'}",CHEMBL511320,,CHEMBL511320,7.30,0,http://www.openphacts.org/units/Nanomolar,1838664,=,1,1,=,,IC50,nM,,50.12,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.3
,,12591028,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '17.96', 'le': '0.33', 'lle': '4.36', 'sei': '8.39'}",CHEMBL105436,,CHEMBL105436,7.50,0,http://www.openphacts.org/units/Nanomolar,1838663,=,1,1,=,,IC50,nM,,31.62,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.5
,,12591029,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '18.44', 'le': '0.34', 'lle': '5.37', 'sei': '6.68'}",CHEMBL175409,,CHEMBL175409,7.70,0,http://www.openphacts.org/units/Nanomolar,1838662,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591030,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '19.26', 'le': '0.35', 'lle': '4.74', 'sei': '7.64'}",CHEMBL424375,,CHEMBL424375,7.50,0,http://www.openphacts.org/units/Nanomolar,1838661,=,1,1,=,,IC50,nM,,31.62,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.5
,,12591031,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CNCCO)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '20.87', 'le': '0.38', 'lle': '4.75', 'sei': '8.43'}",CHEMBL173453,,CHEMBL173453,7.50,0,http://www.openphacts.org/units/Nanomolar,1838660,=,1,1,=,,IC50,nM,,31.62,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.5
,,12591032,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '22.26', 'le': '0.40', 'lle': '5.25', 'sei': '8.99'}",CHEMBL176702,,CHEMBL176702,8.00,0,http://www.openphacts.org/units/Nanomolar,1838659,=,1,1,=,,IC50,nM,,10.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,8.0
,,12591033,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '14.75', 'le': '0.27', 'lle': '2.55', 'sei': '5.96'}",CHEMBL176470,,CHEMBL176470,5.30,0,http://www.openphacts.org/units/Nanomolar,1838658,=,1,1,=,,IC50,nM,,5011.87,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,5.3
,,12591034,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '20.79', 'le': '0.38', 'lle': '4.03', 'sei': '8.35'}",CHEMBL176815,,CHEMBL176815,7.20,0,http://www.openphacts.org/units/Nanomolar,1838657,=,1,1,=,,IC50,nM,,63.1,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.2
,,12591035,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '24.34', 'le': '0.44', 'lle': '4.54', 'sei': '10.01'}",CHEMBL367442,,CHEMBL367442,7.70,0,http://www.openphacts.org/units/Nanomolar,1838656,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591036,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '22.76', 'le': '0.41', 'lle': '4.04', 'sei': '9.36'}",CHEMBL173478,,CHEMBL173478,7.20,0,http://www.openphacts.org/units/Nanomolar,1838655,=,1,1,=,,IC50,nM,,63.1,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.2
,,12591037,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '20.55', 'le': '0.37', 'lle': '3.34', 'sei': '8.45'}",CHEMBL429057,,CHEMBL429057,6.50,0,http://www.openphacts.org/units/Nanomolar,1838654,=,1,1,=,,IC50,nM,,316.23,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,6.5
,,12591038,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '13.95', 'le': '0.25', 'lle': '1.15', 'sei': '6.02'}",CHEMBL369014,,CHEMBL369014,5.00,0,http://www.openphacts.org/units/Nanomolar,1838875,=,1,1,=,,IC50,nM,,10000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,5.0
,,12591039,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '17.31', 'le': '0.31', 'lle': '1.22', 'sei': '9.17'}",CHEMBL174634,,CHEMBL174634,5.20,0,http://www.openphacts.org/units/Nanomolar,1838874,=,1,1,=,,IC50,nM,,6309.57,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,5.2
,,12591040,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '21.49', 'le': '0.39', 'lle': '3.12', 'sei': '10.31'}",CHEMBL176705,,CHEMBL176705,6.80,0,http://www.openphacts.org/units/Nanomolar,1838873,=,1,1,=,,IC50,nM,,158.49,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,6.8
,,12591041,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '20.89', 'le': '0.40', 'lle': '2.38', 'sei': '11.81'}",CHEMBL176309,,CHEMBL176309,6.70,0,http://www.openphacts.org/units/Nanomolar,1838872,=,1,1,=,,IC50,nM,,199.53,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,6.7
,,12591042,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '23.07', 'le': '0.42', 'lle': '3.62', 'sei': '11.07'}",CHEMBL172973,,CHEMBL172973,7.30,0,http://www.openphacts.org/units/Nanomolar,1838871,=,1,1,=,,IC50,nM,,50.12,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.3
,,12591043,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCN4CCC(O)CC4)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '17.36', 'le': '0.32', 'lle': '4.02', 'sei': '8.61'}",CHEMBL475584,,CHEMBL475584,7.70,0,http://www.openphacts.org/units/Nanomolar,1838870,=,1,1,=,,IC50,nM,,19.95,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.7
,,12591044,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '24.45', 'le': '0.43', 'lle': '3.33', 'sei': '12.34'}",CHEMBL169757,,CHEMBL169757,7.00,0,http://www.openphacts.org/units/Nanomolar,1838868,=,1,1,=,,IC50,nM,,100.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.0
,,12591045,[],CHEMBL3069803,Inhibition of c-Src kinase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL3045133,Med Chem Res,2013.0,"{'bei': '19.42', 'le': '0.35', 'lle': '3.79', 'sei': '8.12'}",CHEMBL320417,,CHEMBL320417,7.00,0,http://www.openphacts.org/units/Nanomolar,1838869,=,1,1,=,,IC50,nM,,100.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,pIC50,,UO_0000065,,7.0
,,12627694,[],CHEMBL2317041,Inhibition of SRC (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,,,CHEMBL2311468,Bioorg Med Chem Lett,2013.0,,CHEMBL2312304,,CHEMBL2312304,,0,http://www.openphacts.org/units/Nanomolar,1841874,>,1,1,>,,IC50,nM,,30000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,30.0
,,12629474,[],CHEMBL2317041,Inhibition of SRC (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,,,CHEMBL2311468,Bioorg Med Chem Lett,2013.0,,CHEMBL2312303,,CHEMBL2312303,,0,http://www.openphacts.org/units/Nanomolar,1841873,>,1,1,>,,IC50,nM,,30000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,30.0
,,12629475,[],CHEMBL2317041,Inhibition of SRC (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,,,CHEMBL2311468,Bioorg Med Chem Lett,2013.0,,CHEMBL2312301,,CHEMBL2312301,,0,http://www.openphacts.org/units/Nanomolar,1841871,>,1,1,>,,IC50,nM,,30000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,30.0
